task_id,record_type,strategy,alpha,one_minus_alpha,alpha_start,alpha_end,schedule,graph_family,n,p,graph_seed,init_id,init_seed,device_seed,initial_parameters,final_parameters,final_cvar_loss,final_mean_ratio,tail_mean_ratio,peak_mean_ratio,best_ratio_so_far,final_optimal_mass,num_init_points,graph_count,mean_peak_ratio,sem_peak_ratio,mean_tail_ratio,sem_tail_ratio,mean_final_ratio,sem_final_ratio,mean_final_cvar_loss,sem_final_cvar_loss,mean_optimal_mass,method,parameter_name,fit_model,fit_formula,a0,a1,a2,a3,weighted_sse,peak_value,tail_value,experiment,shots,steps,number_of_initializations,alpha_grid,optimizer,paired_initial_parameters,paired_device_seeds,identical_optimizer_settings,initialization_base_seed,optimizer_tail_window,optimizer_learning_rate,optimizer_learning_rate_decay_power,optimizer_learning_rate_decay_offset,optimizer_momentum,optimizer_gradient_clip,optimizer_simulator,parameter_mapping,b0,b1,alpha_gamma_relation,peak_parameter,left_curvature,right_curvature,baseline_value
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|4|1|3,restart,fixed,1.0,0.0,1.0,1.0,constant,erdos_renyi,8.0,2.0,4.0,3.0,20260729.0,770603.0,"[0.09601236448568767, 0.01368452041539864, 2.124727888032644, 0.7164215210760676]","[0.3285452669457353, 6.192488698428967, 1.9922290231781539, 0.8096838761373707]",0.9422,0.90578,0.905642,0.90992,1.0,0.3567999999999999,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|4|1|4,restart,fixed,1.0,0.0,1.0,1.0,constant,erdos_renyi,8.0,2.0,4.0,4.0,20260730.0,770604.0,"[3.0741951881358056, 2.9261393128026922, 2.13612737908406, 0.2423724789360562]","[2.9483310448805895, 2.6901401290875206, 1.9484159710539957, 0.20821092317413864]",0.8109999999999999,0.9189,0.920162,0.92398,1.0,0.449,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.1,0.9,1.0,0.1,linear_descending_alpha,erdos_renyi,8.0,2.0,0.0,,,,,,0.2983999999999999,0.7656685714285715,0.7667874285714286,0.7735771428571429,,0.2042799999999999,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.2,0.8,1.0,0.2,linear_descending_alpha,erdos_renyi,8.0,2.0,0.0,,,,,,0.4301999999999999,0.7687428571428572,0.7685994285714286,0.7749542857142858,,0.21976,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.35,0.65,1.0,0.35,linear_descending_alpha,erdos_renyi,8.0,2.0,0.0,,,,,,0.5900571428571428,0.7707714285714287,0.7707811428571428,0.7795485714285715,,0.2412,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.5,0.5,1.0,0.5,linear_descending_alpha,erdos_renyi,8.0,2.0,0.0,,,,,,0.7904800000000002,0.7706685714285714,0.7687354285714286,0.7773714285714286,,0.25328,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.65,0.35,1.0,0.65,linear_descending_alpha,erdos_renyi,8.0,2.0,0.0,,,,,,1.029846153846154,0.7709714285714286,0.7705754285714286,0.7775542857142856,,0.25224,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.8,0.1999999999999999,1.0,0.8,linear_descending_alpha,erdos_renyi,8.0,2.0,0.0,,,,,,1.1889000000000003,0.77,0.77144,0.7790514285714286,,0.24648,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,1.0,0.0,1.0,1.0,linear_descending_alpha,erdos_renyi,8.0,2.0,0.0,,,,,,1.56296,0.7767200000000001,0.7762428571428572,0.78088,,0.24488,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.1,0.9,1.0,0.1,linear_descending_alpha,erdos_renyi,8.0,2.0,1.0,,,,,,0.3399999999999999,0.7781640000000001,0.7716803999999999,0.785408,,0.07576,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.2,0.8,1.0,0.2,linear_descending_alpha,erdos_renyi,8.0,2.0,1.0,,,,,,0.6527999999999998,0.77176,0.7687192,0.784692,,0.08196,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.35,0.65,1.0,0.35,linear_descending_alpha,erdos_renyi,8.0,2.0,1.0,,,,,,0.9894857142857144,0.7704880000000001,0.7680168,0.78498,,0.0833599999999999,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.5,0.5,1.0,0.5,linear_descending_alpha,erdos_renyi,8.0,2.0,1.0,,,,,,1.2065599999999992,0.770032,0.7713992000000001,0.785816,,0.08104,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.65,0.35,1.0,0.65,linear_descending_alpha,erdos_renyi,8.0,2.0,1.0,,,,,,1.3979076923076923,0.772592,0.7753972,0.7889280000000001,,0.0837199999999999,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.8,0.1999999999999999,1.0,0.8,linear_descending_alpha,erdos_renyi,8.0,2.0,1.0,,,,,,1.6382,0.7839919999999999,0.7823716000000001,0.789056,,0.07808,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,1.0,0.0,1.0,1.0,linear_descending_alpha,erdos_renyi,8.0,2.0,1.0,,,,,,1.7056800000000003,0.8294320000000001,0.8276052,0.8324719999999999,,0.0852,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.1,0.9,1.0,0.1,linear_descending_alpha,erdos_renyi,8.0,2.0,2.0,,,,,,0.1971999999999999,0.716088,0.7176764,0.747772,,0.17148,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.2,0.8,1.0,0.2,linear_descending_alpha,erdos_renyi,8.0,2.0,2.0,,,,,,0.4086,0.7244240000000001,0.7304516,0.7487440000000001,,0.19948,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.35,0.65,1.0,0.35,linear_descending_alpha,erdos_renyi,8.0,2.0,2.0,,,,,,0.6269714285714285,0.735684,0.7363836000000001,0.748884,,0.27292,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.5,0.5,1.0,0.5,linear_descending_alpha,erdos_renyi,8.0,2.0,2.0,,,,,,0.9816799999999996,0.7394840000000001,0.7398180000000001,0.748696,,0.28584,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.65,0.35,1.0,0.65,linear_descending_alpha,erdos_renyi,8.0,2.0,2.0,,,,,,1.4534153846153854,0.741344,0.7412799999999999,0.750244,,0.28324,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.8,0.1999999999999999,1.0,0.8,linear_descending_alpha,erdos_renyi,8.0,2.0,2.0,,,,,,1.88385,0.74722,0.7467732,0.752768,,0.2698,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,1.0,0.0,1.0,1.0,linear_descending_alpha,erdos_renyi,8.0,2.0,2.0,,,,,,2.53332,0.746668,0.745216,0.7514160000000001,,0.27172,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.1,0.9,1.0,0.1,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,,,,,,0.2915999999999999,0.7717333333333333,0.7745786666666666,0.7869955555555556,,0.15244,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.2,0.8,1.0,0.2,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,,,,,,0.3344,0.7750577777777778,0.7443626666666667,0.7819111111111111,,0.18784,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.35,0.65,1.0,0.35,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,,,,,,0.9750857142857144,0.7349155555555555,0.7351164444444445,0.7454666666666666,,0.14672,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.5,0.5,1.0,0.5,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,,,,,,1.2348000000000003,0.7352088888888889,0.7349755555555555,0.7470488888888889,,0.1482,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.65,0.35,1.0,0.65,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,,,,,,1.4551999999999998,0.7375866666666667,0.7375204444444444,0.7476222222222223,,0.1456799999999999,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.8,0.1999999999999999,1.0,0.8,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,,,,,,1.7183500000000014,0.7413822222222223,0.7406097777777778,0.7481822222222222,,0.14552,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,1.0,0.0,1.0,1.0,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,,,,,,2.3006,0.7443777777777778,0.7450626666666668,0.7509911111111112,,0.1366,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.1,0.9,1.0,0.1,linear_descending_alpha,erdos_renyi,8.0,2.0,4.0,,,,,,0.0,0.8633599999999999,0.8702036,0.8819440000000001,,0.24988,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.2,0.8,1.0,0.2,linear_descending_alpha,erdos_renyi,8.0,2.0,4.0,,,,,,0.0579999999999999,0.87382,0.8716428,0.8807120000000002,,0.29904,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.35,0.65,1.0,0.35,linear_descending_alpha,erdos_renyi,8.0,2.0,4.0,,,,,,0.1410285714285714,0.86984,0.8655415999999999,0.8782679999999999,,0.35552,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.5,0.5,1.0,0.5,linear_descending_alpha,erdos_renyi,8.0,2.0,4.0,,,,,,0.31848,0.8622920000000001,0.8605268,0.8760920000000001,,0.37892,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.65,0.35,1.0,0.65,linear_descending_alpha,erdos_renyi,8.0,2.0,4.0,,,,,,0.7413538461538457,0.8310400000000001,0.8317332000000001,0.8488679999999998,,0.3226,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,0.8,0.1999999999999999,1.0,0.8,linear_descending_alpha,erdos_renyi,8.0,2.0,4.0,,,,,,0.9985499999999992,0.834388,0.8374264,0.850852,,0.30788,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,ascending,1.0,0.0,1.0,1.0,linear_descending_alpha,erdos_renyi,8.0,2.0,4.0,,,,,,1.5170399999999995,0.848296,0.849464,0.853192,,0.26868,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,fixed,0.1,0.9,0.1,0.1,constant,erdos_renyi,8.0,2.0,0.0,,,,,,0.0,0.8214628571428572,0.8219000000000001,0.8290628571428572,,0.23884,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,fixed,0.2,0.8,0.2,0.2,constant,erdos_renyi,8.0,2.0,0.0,,,,,,0.2176,0.7952628571428572,0.7947468571428571,0.8044057142857144,,0.2307199999999999,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,fixed,0.35,0.65,0.35,0.35,constant,erdos_renyi,8.0,2.0,0.0,,,,,,0.5011428571428569,0.7771085714285715,0.7773125714285715,0.7829314285714286,,0.2332,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,fixed,0.5,0.5,0.5,0.5,constant,erdos_renyi,8.0,2.0,0.0,,,,,,0.80168,0.7692971428571429,0.7674679999999999,0.773817142857143,,0.2505199999999999,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,fixed,0.65,0.35,0.65,0.65,constant,erdos_renyi,8.0,2.0,0.0,,,,,,0.4438769230769228,0.8568914285714285,0.8487085714285716,0.8619542857142857,,0.36408,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,fixed,0.8,0.1999999999999999,0.8,0.8,constant,erdos_renyi,8.0,2.0,0.0,,,,,,1.1847999999999994,0.7704971428571429,0.7716582857142857,0.7774571428571428,,0.2493999999999999,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,fixed,1.0,0.0,1.0,1.0,constant,erdos_renyi,8.0,2.0,0.0,,,,,,1.56296,0.7767200000000001,0.7762428571428572,0.78088,,0.24488,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,fixed,0.1,0.9,0.1,0.1,constant,erdos_renyi,8.0,2.0,1.0,,,,,,0.346,0.778268,0.7784372000000002,0.783596,,0.06808,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,fixed,0.2,0.8,0.2,0.2,constant,erdos_renyi,8.0,2.0,1.0,,,,,,0.5171999999999999,0.8134520000000001,0.8079944000000001,0.8245319999999999,,0.10388,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,fixed,0.35,0.65,0.35,0.35,constant,erdos_renyi,8.0,2.0,1.0,,,,,,0.8229714285714289,0.807268,0.8060444,0.820576,,0.1049599999999999,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,fixed,0.5,0.5,0.5,0.5,constant,erdos_renyi,8.0,2.0,1.0,,,,,,0.99736,0.8032,0.803312,0.8177,,0.10288,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,fixed,0.65,0.35,0.65,0.65,constant,erdos_renyi,8.0,2.0,1.0,,,,,,1.3832000000000009,0.775592,0.7756871999999999,0.7829759999999999,,0.08172,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,fixed,0.8,0.1999999999999999,0.8,0.8,constant,erdos_renyi,8.0,2.0,1.0,,,,,,1.6301,0.78438,0.78367,0.788284,,0.0756,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,fixed,1.0,0.0,1.0,1.0,constant,erdos_renyi,8.0,2.0,1.0,,,,,,1.7056800000000003,0.8294320000000001,0.8276052,0.8324719999999999,,0.0852,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,fixed,0.1,0.9,0.1,0.1,constant,erdos_renyi,8.0,2.0,2.0,,,,,,0.2104,0.7192000000000001,0.7174756,0.730672,,0.1772,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
,graph_average,fixed,0.2,0.8,0.2,0.2,constant,erdos_renyi,8.0,2.0,2.0,,,,,,0.4134000000000002,0.71748,0.7202272,0.7329600000000001,,0.18288,5.0,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
